Length 	 recursive time 	  Iterative time 
823			58000					1200
824			66100					1100
825			61600					1200
826			117400					1100
827			204600					1100
828			291600					1700
829			245400					1100
830			156600					1100
831			207200					1100
832			156100					1100
833			145100					1100
834			150300					1100
835			141500					1100
836			132000					1100
837			149000					1000
838			144900					1100
839			147300					1100
840			150200					1100
841			141200					1100
842			151700					1100
843			144700					1100
844			152200					1100
845			143700					1100
846			143300					1100
847			150300					1100
848			143000					1100
849			147600					1100
850			144500					1000
851			151400					1100
852			153000					1100
853			141900					1100
854			128300					1100
855			126700					1100
856			125900					1100
857			134400					1200
858			126300					1100
859			129300					1100
860			128500					1200
861			135000					1100
862			135900					1200
863			136800					1200
864			142600					1100
865			132500					1100
866			176000					1100
867			140200					1100
868			183000					1100
869			168600					1100
870			195200					1100
871			159200					1100
872			231600					1200
873			155100					1200
874			191700					1100
875			130200					1100
876			141900					1200
877			133500					1100
878			132800					1100
879			135600					1200
880			137800					1600
881			137300					1100
882			138100					1200
883			138000					1100
884			161700					1200
885			217200					1100
886			139700					1100
887			133900					1200
888			138700					1300
889			136100					1200
890			141700					1300
891			141900					1100
892			134300					1200
893			138600					1200
894			137000					1200
895			148000					1100
896			137100					1100
897			141600					1300
898			136100					1200
899			138800					1200
900			145500					1200
901			145000					1200
902			141000					1200
903			154100					1200
904			151100					1200
905			155600					1200
906			180400					1100
907			172500					1400
908			193400					1200
909			188800					1200
910			187100					1200
911			246400					1200
912			164300					1200
913			205200					1300
914			141900					1200
915			142600					1200
916			145100					1100
917			146400					1200
918			144500					1200
919			148100					1200
920			148700					1100
921			145400					1200
922			151700					1400
923			147700					1200
924			147700					1200
925			145200					1200
926			151300					1200
927			145500					1200
928			149400					1200
929			146500					1200
930			153900					1200
931			329100					4500
932			398100					3000
933			200200					1300
934			427200					17200
935			435500					2800
936			248900					2400
937			336800					2200
938			178300					1300
939			225200					1200
940			202600					1200
941			179400					1200
942			209800					1300
943			189400					1200
944			226200					1300
945			210800					1300
946			255300					1300
947			261400					1200
948			207800					1300
949			234500					1500
950			173300					1200
951			179800					1200
952			177300					1300
953			187400					1300
954			213400					1300
955			209600					1200
956			168500					1200
957			195400					1400
958			190400					1200
959			209500					1200
960			209600					1200
961			178700					1100
962			174400					1100
963			180900					1300
964			169400					1100
965			175000					1000
966			175200					1000
967			199500					1300
968			174100					1000
969			177900					1100
970			176400					1100
971			187800					1100
972			177000					1200
973			185700					1100
974			192500					1000
975			198200					1100
976			209600					1200
977			220900					1300
978			234000					1400
979			274100					1300
980			367100					1400
981			286100					1300
982			179300					1300
983			252900					1200
984			181300					1400
985			193000					1200
986			179400					1500
987			189000					1300
988			168200					1300
989			170300					1200
990			171000					1300
991			164600					1300
992			169000					1500
993			165300					1300
994			170800					1300
995			164600					1300
996			167700					1300
997			165800					1400
998			179200					1300
999			165100					1300
1000			170400					1300
